0.265929,0.224336,0.721239,0.606195,0,0.336283,0,0.486726,0,0,0,0,1,1,0,0.486726,0.5,1,1,1,0.028189,1,319,1,66,0,0,0,0,1,1,1,1,1,2,1,1,1,1,0,0,1,0.200000
0.457895,0.202632,0.865789,0.439474,0.210526,0.368421,0,0.315789,0,0,0,0,0,0,0,0.368421,0.5,1,0,1,0.028189,1,225,2,20,0,0,0,0,1,1,1,1,2,1,1,1,1,1,0,0,1,0.800000
0.454331,0.18189,0.911417,0.217323,0,0,0,0.527559,0,0,0,0,1,0,0,0.527559,0.5,1,1,1,0.028189,1,103,1,93,0,0,0,0,5,1,1,1,5,2,1,1,1,1,0,0,1,0.600000
0.391667,0.175,0.891667,0.275,0,0,0,0.5,0,0,0,0,1,0,0,0.5,0.5,1,1,0,0.138478,1,1403,4,1,0,0,0,0,3,2,2,4,7,4,2,1,1,1,0,0,1,0.200000
0.4,0.1,1,0.1,0,1,0,0,0,0,0,0,1,1,0,1,0.5,1,1,1,0.028189,1,1541,4,93,0,0,0,0,5,1,1,1,4,1,1,1,1,1,0,0,1,0.200000
0.6,0.2,0.9,0.4,0,1,0,0,0,0,0,0,1,1,0,1,0.5,1,1,1,0.028189,1,1348,4,118,0,0,0,0,5,1,1,1,3,1,1,1,1,1,0,0,1,0.200000
0.456504,0.17561,0.905691,0.269106,0.081301,0.243902,0,0.268293,0,0,0,0,1,0,0,0.406504,0.5,1,1,1,0.138478,1,200,2,23,0,0,0,0,3,1,1,1,3,4,1,1,1,1,0,0,1,0.200000
0.341667,0.225,0.816667,0.308333,0,0.833333,0,0,0,0,0,0,0,0,0,0.833333,0.5,1,0,0,0.128189,1,479,1,58,0,0,0,0,4,2,2,1,5,1,2,1,1,1,0,0,1,0.200000
0.437,0.164,0.926,0.161,0.2,0.18,0,0.27,0,0,0,0,1,0,0,0.27,0.5,1,1,1,0.028189,1,217,2,10,0,0,0,0,1,1,1,1,2,2,1,1,1,1,0,0,1,0.700000
0.363304,0.205629,0.800658,0.434357,0.04386,0.166667,0,0.671053,0,0,0,0,0,0,0,0.04386,0.5,1,0,1,0.128189,1,19,1,8,0,0,0,0,4,1,1,1,6,3,1,1,1,1,0,0,1,0.200000
0.36,0.19,0.87,0.41,0,0.2,0,0.4,0,0,0,0,1,1,0,0.4,0.5,1,1,0,0.028189,1,1049,1,81,0,0,0,0,1,2,2,1,1,2,2,1,1,1,0,0,1,0.600000
0.40625,0.25625,0.78125,0.38125,0.375,0,0,0.375,0,0,0,0,0,0,0,0.375,0.5,1,0,1,0.128189,1,607,1,68,0,0,0,0,4,1,1,1,2,3,1,1,1,1,0,0,1,0.200000
0.375,0.260937,0.845313,0.371875,0.3125,0,0,0,0,0,0,0,1,1,0,0.53125,0.5,1,1,1,0.028189,1,1393,1,83,0,0,0,0,1,1,1,1,5,4,1,1,1,1,0,0,1,0.700000
